time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1724758619049475000,1055.4744750976563,2.5999999046325684,0.4099999964237213,16.583370208740234,3,3.792750120162964,163.0120849609375,532.5,73.7701581,18.5575537
1724758620052917500,1056.4779174804687,1.899999976158142,0.3199999928474426,14.824981689453125,3,3.3107385635375977,164.0024871826172,521.3999633789062,73.7701659,18.5575231
1724758621051941000,1057.4769411621094,4.900000095367432,0.5299999713897705,14.83497142791748,3.0999999046325684,1.8761937618255615,163.04798889160156,521.3999633789062,73.7701743,18.5575013
1724758622046174000,1058.4711740722655,6.900000095367432,0.4399999976158142,14.844914436340332,3.1659998893737793,1.0424866676330566,165.02882385253906,521.3999633789062,73.770179,18.5574911
1724758623047709400,1059.4727094726563,11.300000190734863,0.4699999988079071,14.854928970336914,3.25,0.27263516187667847,165.13491821289062,521.3999633789062,73.7701813,18.5574847
1724758624051748000,1060.476748046875,16.5,0.3400000035762787,14.864970207214355,3.4000000953674316,0.21011093258857727,166.00657653808594,521.3999633789062,73.7701817,18.557484
1724758625045084700,1061.470084716797,45,0.029999999329447746,14.874902725219727,3.4159998893737793,0.2097981572151184,165.98846435546875,521.3999633789062,73.7701815,18.5574837
1724758626047327500,1062.472327392578,45,0.27000001072883606,14.884925842285156,3.5,0.3066999018192291,128.81871032714844,521.3999633789062,73.7701857,18.5574821
1724758627046174500,1063.4711745605468,45,0.23000000417232513,14.894913673400879,3.5,0.15329468250274658,123.6876220703125,521.3999633789062,73.7701861,18.557482
1724758628046232000,1064.4712321777345,0,0.3199999928474426,14.904914855957031,3.5,0.05662962421774864,0,521.3999633789062,73.7701861,18.557482
1724758629044426500,1065.4694265136718,0,0.3400000035762787,14.914896965026855,3.5,0.01857573166489601,0,521.3999633789062,73.770186,18.5574821
1724758629119000000,1065.544,0,1.5,14.914896965026855,3.747999906539917,0.015784060582518578,0,521.3999633789062,73.770186,18.5574821
1724758630044075000,1066.469074951172,0,0.03999999910593033,14.924893379211426,3.7130000591278076,0.005720355547964573,0,521.3999633789062,73.770186,18.5574821
1724758631046246400,1067.4712463378905,0,0.3499999940395355,14.934914588928223,3.6410000324249268,0.0018478207057341933,0,521.3999633789062,73.770186,18.5574821
1724758632052452600,1068.4774526367187,0,0.38999998569488525,14.944976806640625,3.6649999618530273,0.0005555110401473939,0,521.3999633789062,73.770186,18.5574821
1724758633052767500,1069.477767578125,0,0.25,14.95497989654541,3.6649999618530273,0.00016035090084187686,0,521.3999633789062,73.770186,18.5574821
1724758634051860700,1070.4768608398438,0,0.28999999165534973,14.964970588684082,3.5810000896453857,0.0000450735715276096,0,521.3999633789062,73.770186,18.5574821
1724758635057901600,1071.482901611328,0,0.009999999776482582,14.523052215576172,3.299999952316284,0.000012339434761088341,0,519,73.770186,18.5574821
1724758636055002000,1072.4800021972655,0,0.009999999776482582,14.5330228805542,3.299999952316284,0.000003333590484544402,0,519,73.770186,18.5574821
1724758637051029000,1073.4760290527345,0,0.029999999329447746,14.542983055114746,3.25,8.89897819433827e-7,0,519,73.770186,18.5574821
1724758638065628000,1074.4906279296874,0,0.009999999776482582,14.553129196166992,3.200000047683716,2.3132425042149407e-7,0,519,73.770186,18.5574821
